ROUND;X;Y;VIEWX;VIEWY;PLAYERID;TEAM
8;1968;699;172;0;4;1
8;596;1768;203;6;9;1
8;-798;895;268;6;10;0
8;-656;-887;99;0;3;1
8;1968;708;179;359;4;1
8;410;1655;149;7;9;1
8;-799;776;270;1;10;0
8;-757;-902;93;358;3;1
8;1968;707;178;359;4;1
8;187;1536;197;8;9;1
8;-798;717;270;1;10;0
8;-805;-905;89;358;3;1
8;1967;681;173;0;4;1
8;-55;1462;243;8;9;1
8;-798;652;269;1;10;0
8;-768;-905;92;359;3;1
8;1940;559;150;1;4;1
8;-266;1351;199;9;9;1
8;-864;651;273;2;10;0
8;-715;-903;90;359;3;1
8;1853;370;142;0;4;1
8;-506;1291;196;9;9;1
8;-847;653;272;2;10;0
8;-525;-836;129;3;3;1
8;1672;212;108;359;4;1
8;-729;1231;227;12;9;1
8;-932;552;278;0;10;0
8;-540;-949;137;1;3;1
8;1459;86;192;358;4;1
8;-927;1160;267;7;9;1
8;-1015;342;286;0;10;0
8;-610;-877;136;1;3;1
8;1241;-52;233;0;4;1
8;-946;1115;263;8;9;1
8;-1157;169;54;1;10;0
8;-622;-848;107;3;3;1
8;1146;-283;250;0;4;1
8;-881;1178;259;6;9;1
8;-1224;-29;69;357;10;0
8;-753;-866;97;359;3;1
8;966;-447;275;3;4;1
8;-894;1179;262;5;9;1
8;-1199;-87;71;354;10;0
8;-844;-871;87;0;3;1
8;973;-701;269;2;4;1
8;-885;1177;262;5;9;1
8;-1180;-94;73;356;10;0
8;-989;-861;85;359;3;1
8;859;-898;187;1;4;1
8;-919;1072;265;6;9;1
8;-1216;-83;70;356;10;0
8;-1024;-858;81;0;3;1
8;617;-899;157;1;4;1
8;-932;868;260;8;9;1
8;-1386;44;8;359;10;0
8;-991;-812;85;0;3;1
8;477;-745;148;4;4;1
8;-902;655;249;8;9;1
8;-1422;122;359;358;10;0
8;-945;-733;94;0;3;1
8;384;-544;187;6;4;1
8;-931;471;234;8;9;1
8;-1415;205;345;1;10;0
8;-955;-625;96;0;3;1
8;317;-668;192;0;4;1
8;-937;401;209;5;9;1
8;-1472;301;356;0;10;0
8;-990;-527;96;0;3;1
8;193;-637;208;0;4;1
8;-846;296;182;3;9;1
8;-1446;404;319;358;10;0
8;-1054;-443;96;0;3;1
8;29;-665;210;1;4;1
8;-881;95;149;1;9;1
8;-1418;435;318;359;10;0
8;-925;-368;108;1;3;1
8;247;-637;198;4;4;1
8;-895;114;153;2;9;1
8;-1455;381;334;5;10;0
9;-933;-146;120;357;3;1
9;371;-742;174;3;4;1
9;-895;114;154;4;9;1
9;-934;-46;133;2;3;1
9;403;-782;264;7;4;1
9;-1033;182;154;12;9;1
9;-1037;151;148;8;3;1
9;264;-689;216;7;4;1
9;-1203;280;152;15;9;1
9;-1257;256;141;12;3;1
9;64;-801;224;9;4;1
9;-1401;398;99;29;9;1
9;-1399;392;155;27;3;1
9;-158;-794;190;16;4;1
9;-1445;622;110;32;9;1
9;-1494;432;167;54;3;1
9;-391;-867;180;18;4;1
9;-1444;503;256;24;9;1
9;-1494;432;168;53;3;1
9;-638;-838;181;22;4;1
9;-1309;309;338;18;9;1
9;-1442;868;270;0;1;0
9;-1476;682;273;1;2;0
9;3146;248;183;0;3;1
9;3068;250;115;346;4;1
9;-1477;503;270;0;5;0
9;2954;68;182;0;6;1
9;-1400;550;270;0;7;0
9;3190;-134;187;356;8;1
9;3084;127;185;0;9;1
9;-1327;755;270;0;10;0
9;-1442;868;270;0;1;0
9;-1476;682;273;1;2;0
9;3146;248;190;359;3;1
9;3068;250;127;2;4;1
9;-1477;503;270;0;5;0
9;2954;68;182;0;6;1
9;-1400;550;270;0;7;0
9;3190;-134;187;356;8;1
9;3084;127;185;0;9;1
9;-1327;755;270;0;10;0
9;-1442;868;270;0;1;0
9;-1476;682;273;1;2;0
9;3146;248;190;359;3;1
9;3068;250;127;2;4;1
9;-1477;503;270;0;5;0
9;2954;68;182;0;6;1
9;-1400;550;270;0;7;0
9;3190;-134;187;356;8;1
9;3084;127;186;1;9;1
9;-1327;755;270;0;10;0
9;-1442;868;270;0;1;0
9;-1476;682;273;1;2;0
9;3146;248;190;359;3;1
9;3068;250;127;2;4;1
9;-1477;503;270;0;5;0
9;2954;68;182;0;6;1
9;-1400;550;268;359;7;0
9;3190;-134;188;357;8;1
9;3084;127;186;3;9;1
9;-1327;755;270;0;10;0
9;-1442;868;200;1;1;0
9;-1476;682;273;1;2;0
9;3146;248;202;2;3;1
9;3068;250;150;2;4;1
9;-1477;503;270;0;5;0
9;2954;68;182;0;6;1
9;-1400;550;270;0;7;0
9;3190;-134;191;355;8;1
9;3084;127;186;2;9;1
9;-1327;755;259;1;10;0
9;-1442;868;287;2;1;0
9;-1476;682;273;1;2;0
9;3146;248;202;2;3;1
9;3068;250;218;4;4;1
9;-1477;503;270;0;5;0
9;2954;68;182;0;6;1
9;-1400;550;268;0;7;0
9;3190;-134;190;356;8;1
9;3084;127;186;2;9;1
9;-1327;755;259;1;10;0
9;-1442;868;282;4;1;0
9;-1476;682;273;1;2;0
9;3146;248;202;2;3;1
9;3068;250;220;2;4;1
9;-1477;503;270;0;5;0
9;2954;68;182;0;6;1
9;-1400;550;274;1;7;0
9;3190;-134;191;356;8;1
9;3084;127;186;3;9;1
9;-1327;755;259;1;10;0
9;-1442;868;283;3;1;0
9;-1476;682;275;0;2;0
9;3146;248;202;2;3;1
9;3068;250;221;5;4;1
9;-1477;503;270;0;5;0
9;2954;68;178;358;6;1
9;-1400;550;274;1;7;0
9;3190;-134;198;357;8;1
9;3084;127;183;7;9;1
9;-1327;755;259;1;10;0
9;-1442;868;283;3;1;0
9;-1476;682;275;0;2;0
9;3146;248;236;343;3;1
9;3068;250;221;5;4;1
9;-1477;503;270;0;5;0
9;2954;68;178;358;6;1
9;-1400;550;274;1;7;0
9;3190;-134;199;1;8;1
9;3084;127;182;7;9;1
9;-1327;755;259;1;10;0
9;-1442;868;283;3;1;0
9;-1476;682;276;3;2;0
9;3146;248;237;344;3;1
9;3068;250;221;5;4;1
9;-1477;503;270;0;5;0
9;2954;68;180;358;6;1
9;-1400;550;274;1;7;0
9;3190;-134;203;0;8;1
9;3084;127;183;8;9;1
9;-1327;755;259;1;10;0
9;-1442;868;283;3;1;0
9;-1476;682;276;4;2;0
9;3146;248;218;2;3;1
9;3068;250;212;4;4;1
9;-1477;503;270;0;5;0
9;2954;68;179;356;6;1
9;-1400;550;274;1;7;0
9;3190;-134;203;0;8;1
9;3084;127;189;9;9;1
9;-1327;755;259;1;10;0
9;-1442;868;283;3;1;0
9;-1476;682;278;3;2;0
9;3146;248;218;2;3;1
9;3068;250;212;3;4;1
9;-1477;503;270;0;5;0
9;2954;68;179;357;6;1
9;-1400;550;274;1;7;0
9;3190;-134;195;2;8;1
9;3084;127;190;16;9;1
9;-1327;755;259;1;10;0
9;-1442;868;282;4;1;0
9;-1476;682;278;5;2;0
9;3146;248;218;2;3;1
9;3068;250;280;353;4;1
9;-1477;503;270;0;5;0
9;2954;68;179;356;6;1
9;-1400;550;274;1;7;0
9;3190;-134;196;1;8;1
9;3084;127;190;15;9;1
9;-1327;755;259;1;10;0
9;-1442;868;276;4;1;0
9;-1476;682;278;5;2;0
9;3146;248;216;2;3;1
9;3068;250;259;5;4;1
9;-1477;503;270;0;5;0
9;2954;68;179;345;6;1
9;-1400;550;274;1;7;0
9;3190;-134;197;1;8;1
9;3084;127;186;15;9;1
9;-1327;755;259;1;10;0
9;-1439;844;276;4;1;0
9;-1472;658;278;4;2;0
9;3138;229;201;2;3;1
9;3050;234;222;5;4;1
9;-1477;503;270;0;5;0
9;2933;67;180;342;6;1
9;-1400;550;274;1;7;0
9;3167;-143;201;1;8;1
9;3066;125;186;15;9;1
9;-1327;755;259;1;10;0
9;-1445;600;284;3;1;0
9;-1446;535;285;6;2;0
9;2961;86;179;343;3;1
9;2849;135;212;6;4;1
9;-1477;503;270;0;5;0
9;2710;64;180;344;6;1
9;-1400;550;274;1;7;0
9;2935;-235;201;2;8;1
9;2832;79;198;15;9;1
9;-1327;755;259;1;10;0
9;-1517;565;357;5;1;0
9;-1381;364;336;10;2;0
9;2762;81;178;342;3;1
9;2733;2;184;5;4;1
9;-1477;503;270;0;5;0
9;2453;79;173;358;6;1
9;-1400;550;274;1;7;0
9;2715;-321;202;2;8;1
9;2599;36;171;15;9;1
9;-1327;755;259;1;10;0
9;-1585;476;46;0;1;0
9;-1143;267;351;13;2;0
9;2528;85;178;342;3;1
9;2484;-2;175;4;4;1
9;-1477;503;270;0;5;0
9;2199;118;145;357;6;1
9;-1400;550;274;1;7;0
9;2484;-415;202;2;8;1
9;2364;69;164;15;9;1
9;-1327;755;259;1;10;0
9;-1585;476;19;1;1;0
9;-975;408;70;14;2;0
9;2279;91;178;342;3;1
9;2272;-75;123;7;4;1
9;-1477;503;270;0;5;0
9;2025;292;198;353;6;1
9;-1400;525;269;358;7;0
9;2252;-509;202;2;8;1
9;2146;204;134;12;9;1
9;-1327;755;259;1;10;0
9;-1585;476;9;0;1;0
9;-970;663;85;13;2;0
9;2030;133;151;354;3;1
9;2121;98;132;5;4;1
9;-1477;503;270;0;5;0
9;1823;424;203;352;6;1
9;-1344;301;321;1;7;0
9;2041;-628;187;348;8;1
9;1970;381;134;11;9;1
9;-1327;755;259;1;10;0
9;-1476;319;77;0;1;0
9;-950;920;85;13;2;0
9;1803;217;151;347;3;1
9;1994;294;189;359;4;1
9;-1477;503;270;0;5;0
9;1657;609;191;357;6;1
9;-1143;141;321;0;7;0
9;1797;-667;186;348;8;1
9;1776;552;159;11;9;1
9;-1339;691;255;4;10;0
9;-1262;190;3;5;1;0
9;-891;1149;24;8;2;0
9;1594;161;190;2;3;1
9;1819;444;152;354;4;1
9;-1477;503;270;0;5;0
9;1419;649;168;358;6;1
9;-930;13;313;0;7;0
9;1552;-700;187;6;8;1
9;1543;630;165;11;9;1
9;-1399;455;312;0;10;0
9;-1028;124;315;3;1;0
9;-668;1220;24;8;2;0
9;1353;70;189;5;3;1
9;1673;645;191;351;4;1
9;-1477;503;270;0;5;0
9;1167;662;165;359;6;1
9;-883;-236;323;359;7;0
9;1315;-757;186;4;8;1
9;1328;684;166;11;9;1
9;-1237;305;355;359;10;0
9;-904;-79;308;4;1;0
9;-520;1337;25;7;2;0
9;1104;82;157;4;3;1
9;1449;713;197;340;4;1
9;-1477;503;270;0;5;0
9;912;691;163;358;6;1
9;-817;-481;336;359;7;0
9;1114;-842;174;0;8;1
9;1109;716;178;10;9;1
9;-1024;338;75;2;10;0
9;-847;-151;309;4;1;0
9;-407;1539;38;7;2;0
9;1002;194;176;359;3;1
9;1213;641;197;340;4;1
9;-1477;503;270;0;5;0
9;714;773;95;0;6;1
9;-731;-723;338;1;7;0
9;1047;-1047;155;0;8;1
9;878;720;178;4;9;1
9;-975;590;81;359;10;0
9;-847;-151;309;3;1;0
9;-334;1764;14;5;2;0
9;990;296;192;359;3;1
9;985;674;186;352;4;1
9;-1477;503;270;0;5;0
9;625;955;106;1;6;1
9;-572;-907;0;359;7;0
9;1061;-1121;150;0;8;1
9;709;733;105;3;9;1
9;-940;845;81;359;10;0
9;-847;-151;310;359;1;0
9;-178;1940;339;0;2;0
9;950;426;205;0;3;1
9;738;691;106;2;4;1
9;-1477;503;270;0;5;0
9;723;1122;120;0;6;1
9;-363;-1023;28;0;7;0
9;1008;-1303;142;0;8;1
9;656;933;104;10;9;1
9;-911;1099;14;357;10;0
9;-847;-151;310;359;1;0
9;-129;1955;331;358;2;0
9;974;334;191;359;3;1
9;654;912;111;358;4;1
9;-1477;503;270;0;5;0
9;761;1336;137;1;6;1
9;-354;-1126;36;0;7;0
9;960;-1420;124;0;8;1
9;624;1125;101;10;9;1
9;-749;1212;17;359;10;0
9;-847;-151;310;359;1;0
9;-129;1955;332;358;2;0
9;939;355;192;358;3;1
9;697;990;108;359;4;1
9;-1477;503;270;0;5;0
9;816;1473;152;1;6;1
9;-351;-1143;36;0;7;0
9;927;-1357;133;0;8;1
9;621;1154;102;9;9;1
9;-596;1377;11;359;10;0
9;-847;-151;310;359;1;0
9;-170;1883;341;2;2;0
9;793;223;170;358;3;1
9;661;1102;103;359;4;1
9;-1477;503;270;0;5;0
9;873;1594;161;1;6;1
9;-351;-1123;35;359;7;0
9;759;-1376;115;0;8;1
9;615;1279;104;9;9;1
9;-386;1462;9;359;10;0
9;-847;-151;310;359;1;0
9;-256;1938;346;0;2;0
9;718;50;227;357;3;1
9;631;1168;103;359;4;1
9;-1477;503;270;0;5;0
9;880;1612;163;0;6;1
9;-351;-1124;35;0;7;0
9;830;-1324;132;1;8;1
9;587;1394;103;4;9;1
9;-165;1489;9;0;10;0
9;-847;-151;310;0;1;0
9;-260;1922;346;0;2;0
9;610;-147;210;354;3;1
9;607;1265;103;356;4;1
9;-1477;503;270;0;5;0
9;874;1590;160;0;6;1
9;-351;-1114;35;0;7;0
9;758;-1294;127;0;8;1
9;582;1297;104;6;9;1
9;11;1379;286;359;10;0
9;-772;-221;318;0;1;0
9;-277;1900;340;0;2;0
9;582;-149;207;356;3;1
9;671;1309;112;359;4;1
9;-1477;503;270;0;5;0
9;828;1534;157;0;6;1
9;-351;-1114;35;0;7;0
9;687;-1196;125;357;8;1
9;595;1389;104;2;9;1
9;158;1350;41;0;10;0
9;-595;-387;307;359;1;0
9;-222;1921;342;0;2;0
9;522;-252;186;8;3;1
9;764;1475;148;1;4;1
9;-1477;503;270;0;5;0
9;782;1708;167;0;6;1
9;-351;-1114;35;0;7;0
9;574;-1027;124;1;8;1
9;558;1566;107;355;9;1
9;170;1342;45;359;10;0
9;-581;-632;332;9;1;0
9;-190;1870;335;359;2;0
9;522;-255;183;13;3;1
9;719;1693;167;4;4;1
9;-1477;503;270;0;5;0
9;777;1720;167;0;6;1
9;-351;-1114;35;0;7;0
9;530;-842;158;351;8;1
9;639;1370;116;13;9;1
9;143;1370;43;359;10;0
9;-537;-686;358;11;1;0
9;-333;1703;308;1;2;0
9;352;-267;245;26;3;1
9;665;1906;233;2;4;1
9;-1477;503;270;0;5;0
9;778;1725;168;359;6;1
9;-351;-1116;35;359;7;0
9;499;-725;179;350;8;1
9;699;1330;116;10;9;1
9;168;1344;43;359;10;0
9;-535;-643;349;9;1;0
9;-323;1496;10;1;2;0
9;170;-295;232;1;3;1
9;568;1940;248;3;4;1
9;-1477;503;270;0;5;0
9;770;1825;199;1;6;1
9;-351;-1118;35;359;7;0
9;460;-727;177;351;8;1
9;607;1535;114;358;9;1
9;178;1331;55;2;10;0
9;-528;-482;263;17;1;0
9;-284;1445;20;359;2;0
9;-28;-287;257;359;3;1
9;515;1947;258;5;4;1
9;-1477;503;270;0;5;0
9;786;1816;200;1;6;1
9;-351;-1139;51;359;7;0
9;461;-713;178;350;8;1
9;687;1355;113;6;9;1
9;223;1296;59;359;10;0
9;-636;-343;201;7;1;0
9;-308;1510;16;0;2;0
9;-190;-296;282;359;3;1
9;553;1939;246;2;4;1
9;-1477;503;270;0;5;0
9;786;1816;199;359;6;1
9;-351;-1195;72;359;7;0
9;461;-719;178;350;8;1
9;707;1309;113;6;9;1
9;149;1350;53;0;10;0
9;-855;-389;286;2;1;0
9;-277;1408;24;359;2;0
9;-231;-304;282;359;3;1
9;549;1940;248;1;4;1
9;-1477;503;270;0;5;0
9;786;1816;199;0;6;1
9;-351;-1193;70;0;7;0
9;449;-720;180;349;8;1
9;689;1499;144;6;9;1
9;59;1335;76;1;10;0
9;-910;-613;331;2;1;0
9;-289;1436;34;0;2;0
9;-160;-346;285;349;3;1
9;577;1928;247;1;4;1
9;-1477;503;270;0;5;0
9;791;1802;200;359;6;1
9;-351;-1188;69;0;7;0
9;401;-736;179;344;8;1
9;591;1546;140;6;9;1
9;85;1327;41;1;10;0
9;-963;-853;2;0;1;0
9;-336;1651;43;2;2;0
9;-179;-281;284;353;3;1
9;564;1947;251;2;4;1
9;-1477;503;270;0;5;0
9;805;1695;155;359;6;1
9;-351;-1185;69;0;7;0
9;464;-924;146;5;8;1
9;602;1505;140;7;9;1
9;158;1311;21;1;10;0
9;-882;-1048;22;0;1;0
9;-274;1871;6;1;2;0
9;-145;-307;276;347;3;1
9;528;1947;253;3;4;1
9;-1477;503;270;0;5;0
9;749;1580;151;3;6;1
9;-351;-1181;69;0;7;0
9;583;-1061;135;6;8;1
9;519;1655;213;8;9;1
9;57;1393;74;1;10;0
9;-881;-1050;22;0;1;0
9;-171;1966;338;0;2;0
9;-163;-288;277;356;3;1
9;528;1947;254;4;4;1
9;-1477;503;270;0;5;0
9;607;1477;146;3;6;1
9;-351;-1178;69;0;7;0
9;764;-1116;138;0;8;1
9;355;1731;222;6;9;1
9;110;1363;9;1;10;0
9;-754;-1032;33;0;1;0
9;-198;1863;346;5;2;0
9;-138;-287;258;1;3;1
9;534;1947;265;4;4;1
9;-1477;503;270;0;5;0
9;464;1634;175;3;6;1
9;-351;-1178;69;0;7;0
9;758;-1128;133;358;8;1
9;255;1771;159;3;9;1
9;166;1371;10;1;10;0
9;-809;-901;3;0;1;0
9;-235;1783;28;359;2;0
9;-10;-321;238;354;3;1
9;534;1947;278;0;4;1
9;-1477;503;270;0;5;0
9;441;1450;187;359;6;1
9;-351;-1178;69;0;7;0
9;738;-1146;131;359;8;1
9;111;1777;158;10;9;1
9;194;1341;40;0;10;0
9;-867;-761;349;0;1;0
9;-228;1771;33;359;2;0
9;-137;-454;269;2;3;1
9;515;1944;278;0;4;1
9;-1477;503;270;0;5;0
9;450;1341;179;1;6;1
9;-351;-1178;69;0;7;0
9;619;-1033;140;359;8;1
9;-4;1941;213;7;9;1
9;-861;-902;7;0;1;0
9;-235;1769;27;2;2;0
9;-176;-497;254;0;3;1
9;515;1944;278;1;4;1
9;-1477;503;270;0;5;0
9;391;1420;176;4;6;1
9;-351;-1178;77;0;7;0
9;511;-882;148;359;8;1
9;-760;-1037;29;0;1;0
9;-275;1736;301;2;2;0
9;-174;-497;257;359;3;1
9;515;1944;278;0;4;1
9;-1477;503;270;0;5;0
9;377;1391;178;4;6;1
9;457;-766;171;349;8;1
9;-575;-981;42;0;1;0
9;-302;1548;334;0;2;0
9;-193;-503;260;2;3;1
9;515;1944;280;1;4;1
9;-1477;503;270;0;5;0
9;343;1428;164;9;6;1
9;463;-696;180;349;8;1
9;-497;-983;59;358;1;0
9;-270;1526;352;349;2;0
9;-283;-585;220;5;3;1
9;515;1943;280;0;4;1
9;-1477;503;270;0;5;0
9;321;1407;154;14;6;1
9;418;-577;192;353;8;1
9;-337;-993;83;2;1;0
9;515;1943;280;0;4;1
9;-1477;503;270;0;5;0
9;324;1407;184;19;6;1
9;366;-579;199;359;8;1
9;-434;-939;25;3;1;0
9;515;1943;279;359;4;1
9;-1477;503;270;0;5;0
9;278;1346;190;9;6;1
9;340;-537;212;1;8;1
9;-666;-856;19;1;1;0
9;521;1944;277;359;4;1
9;-1477;503;270;0;5;0
9;105;1325;197;8;6;1
9;390;-543;202;1;8;1
9;-718;-664;346;3;1;0
9;546;1947;277;1;4;1
9;-1477;503;270;0;5;0
9;-57;1314;258;9;6;1
9;423;-653;191;0;8;1
9;-712;-637;297;3;1;0
9;544;1947;274;1;4;1
9;-1477;503;270;0;5;0
9;77;1304;186;12;6;1
9;428;-680;190;0;8;1
9;-741;-859;358;0;1;0
9;547;1790;255;4;4;1
9;-1477;503;270;0;5;0
9;281;1294;184;12;6;1
9;488;-711;179;350;8;1
9;-531;-966;41;0;1;0
9;381;1807;157;2;4;1
9;-1477;503;270;0;5;0
9;357;1300;185;11;6;1
9;491;-711;179;350;8;1
9;-292;-919;70;0;1;0
9;260;1810;113;1;4;1
9;-1477;503;270;0;5;0
9;360;1327;190;6;6;1
9;490;-773;176;351;8;1
9;-56;-886;74;0;1;0
9;170;2003;209;3;4;1
9;-1477;503;270;0;5;0
9;292;1347;193;6;6;1
9;461;-715;181;350;8;1
9;188;-919;104;1;1;0
9;97;1902;102;6;4;1
9;-1477;503;270;0;5;0
9;219;1354;193;6;6;1
9;450;-672;192;358;8;1
9;204;-1009;116;357;1;0
9;23;1984;241;6;4;1
9;-1477;503;270;0;5;0
9;148;1356;194;7;6;1
9;535;-867;337;5;8;1
9;204;-1009;87;356;1;0
9;-45;2076;247;4;4;1
9;-1477;503;270;0;5;0
9;170;1344;194;7;6;1
9;773;-888;11;7;8;1
9;204;-1009;88;355;1;0
9;-94;2018;243;8;4;1
9;-1477;503;270;0;5;0
9;171;1352;194;7;6;1
9;949;-766;84;8;8;1
9;204;-1009;90;355;1;0
9;-94;1832;228;7;4;1
9;-1477;503;270;0;5;0
9;171;1351;194;7;6;1
9;975;-510;86;6;8;1
9;204;-1009;89;355;1;0
9;-85;1822;121;8;4;1
9;-1477;503;270;0;5;0
9;171;1351;194;7;6;1
9;1077;-281;55;8;8;1
9;204;-1009;87;355;1;0
9;-85;1822;175;7;4;1
9;-1477;503;270;0;5;0
9;171;1351;194;7;6;1
9;1106;-69;132;9;8;1
9;204;-1009;87;355;1;0
9;-85;1822;184;5;4;1
9;-1477;503;270;0;5;0
9;178;1318;194;7;6;1
9;973;124;162;1;8;1
9;203;-927;92;356;1;0
9;-85;1822;209;6;4;1
9;-1477;503;270;0;5;0
9;180;1328;194;6;6;1
9;838;275;192;359;8;1
9;182;-848;73;358;1;0
9;-87;1839;242;2;4;1
9;-1477;503;270;0;5;0
9;173;1355;194;7;6;1
9;616;363;203;356;8;1
9;202;-680;323;2;1;0
9;-8;2021;313;359;4;1
9;-1477;503;270;0;5;0
9;173;1355;194;7;6;1
9;383;274;205;353;8;1
9;394;-755;309;1;1;0
9;188;1883;321;21;4;1
9;-1477;503;270;0;5;0
9;174;1350;194;7;6;1
9;154;221;205;353;8;1
9;578;-905;356;1;1;0
9;382;1736;305;24;4;1
9;-1477;503;269;359;5;0
9;174;1349;194;7;6;1
9;-52;248;208;357;8;1
9;816;-965;58;1;1;0
9;524;1645;274;358;4;1
9;-1477;503;308;3;5;0
9;180;1331;169;9;6;1
9;-245;174;221;2;8;1
9;784;-953;145;2;1;0
9;717;1641;265;2;4;1
9;-1423;378;321;0;5;0
9;195;1309;185;5;6;1
9;-287;63;169;3;8;1
9;557;-882;139;4;1;0
9;635;1834;271;1;4;1
9;-1219;251;347;0;5;0
9;158;1337;194;7;6;1
9;-325;-26;135;7;8;1
9;365;-733;161;4;1;0
9;525;1947;273;1;4;1
9;-1026;99;310;0;5;0
9;152;1314;192;7;6;1
9;-417;-94;124;6;8;1
9;129;-675;173;6;1;0
9;526;1947;277;0;4;1
9;-850;-70;306;359;5;0
9;191;1330;191;7;6;1
9;-525;-121;93;6;8;1
9;-107;-611;94;7;1;0
9;515;1946;280;0;4;1
9;-708;-275;300;356;5;0
9;167;1356;195;7;6;1
9;-552;-121;88;5;8;1
9;-310;-578;52;11;1;0
9;515;1945;280;359;4;1
9;-583;-463;300;356;5;0
9;176;1320;192;7;6;1
9;-552;-121;88;3;8;1
9;-128;-463;76;6;1;0
9;516;1946;279;359;4;1
9;-613;-689;348;8;5;0
9;178;1310;192;7;6;1
9;-549;-110;32;1;8;1
9;-202;-307;11;6;1;0
9;515;1945;279;359;4;1
9;-473;-721;359;11;5;0
9;142;1346;195;8;6;1
9;-538;-117;101;6;8;1
9;-354;-395;12;6;1;0
9;515;1945;280;359;4;1
9;-532;-706;98;6;5;0
9;68;1340;196;10;6;1
9;-552;-117;13;1;8;1
9;-326;-418;93;4;1;0
9;515;1945;278;359;4;1
9;-554;-518;115;1;5;0
9;151;1321;192;9;6;1
9;-541;-121;16;1;8;1
9;-364;-397;40;355;1;0
9;515;1945;280;0;4;1
9;-644;-348;115;1;5;0
9;168;1359;194;7;6;1
9;-443;-121;110;4;8;1
9;-403;-377;10;353;1;0
9;515;1945;279;359;4;1
9;-829;-192;88;356;5;0
9;179;1352;194;7;6;1
9;-367;-121;128;6;8;1
9;-405;-370;9;353;1;0
9;515;1945;280;359;4;1
9;-824;12;88;356;5;0
9;178;1354;194;7;6;1
9;-399;-121;125;6;8;1
9;-405;-370;8;353;1;0
9;515;1945;279;359;4;1
9;-862;247;37;356;5;0
9;178;1354;194;7;6;1
9;-514;-118;20;2;8;1
9;-405;-370;8;353;1;0
9;544;1913;245;4;4;1
9;-874;492;86;355;5;0
9;178;1353;194;7;6;1
9;-552;-90;14;2;8;1
9;-405;-370;6;352;1;0
9;599;1807;203;0;4;1
9;-847;725;80;355;5;0
9;178;1352;194;7;6;1
9;-527;18;123;8;8;1
9;-405;-370;5;352;1;0
9;645;1690;199;1;4;1
9;-949;948;45;358;5;0
9;177;1354;194;7;6;1
9;-449;97;161;10;8;1
9;-405;-364;3;353;1;0
9;655;1665;195;1;4;1
9;-1028;1171;8;0;5;0
9;177;1354;190;7;6;1
9;-451;194;193;8;8;1
9;-404;-375;8;353;1;0
9;662;1633;198;1;4;1
9;177;1355;191;7;6;1
9;-554;245;211;5;8;1
9;-404;-375;8;353;1;0
9;650;1670;198;1;4;1
9;176;1357;194;6;6;1
9;-647;257;234;4;8;1
9;-404;-375;8;353;1;0
9;613;1776;204;1;4;1
9;176;1360;194;6;6;1
9;-678;234;149;8;8;1
9;-404;-375;8;353;1;0
9;635;1723;203;1;4;1
9;176;1361;194;7;6;1
9;-778;193;90;358;8;1
9;-404;-375;8;353;1;0
9;569;1753;205;0;4;1
9;175;1363;195;7;6;1
9;-796;218;261;2;8;1
9;-404;-375;8;353;1;0
9;584;1756;204;0;4;1
9;175;1363;195;7;6;1
9;-927;343;111;2;8;1
9;-404;-375;8;353;1;0
9;617;1826;206;1;4;1
9;175;1364;195;7;6;1
9;-967;572;96;4;8;1
9;-404;-375;8;353;1;0
9;624;1811;206;1;4;1
9;61;1336;205;12;6;1
9;-993;828;89;16;8;1
9;-404;-375;8;353;1;0
9;444;1727;210;2;4;1
9;-78;1201;261;16;6;1
9;-989;1025;81;34;8;1
9;-404;-375;8;353;1;0
9;238;1708;217;359;4;1
9;-77;1043;273;13;6;1
9;-938;1098;33;0;8;1
9;-403;-378;8;353;1;0
9;51;1532;225;0;4;1
9;-102;796;274;12;6;1
9;-934;1135;355;359;8;1
9;-404;-377;8;353;1;0
9;-83;1340;258;3;4;1
9;-75;542;260;8;6;1
9;-951;940;279;0;8;1
9;-400;-397;14;355;1;0
9;-191;1156;265;3;4;1
9;50;381;229;11;6;1
9;-1002;706;284;0;8;1
9;-326;-418;105;7;1;0
9;-254;939;284;2;4;1
9;234;260;302;6;6;1
9;-996;485;280;2;8;1
9;-326;-418;100;7;1;0
9;-250;719;274;3;4;1
9;484;274;348;3;6;1
9;-1060;258;301;358;8;1
9;-326;-418;100;7;1;0
9;-272;493;264;4;4;1
9;736;252;343;2;6;1
9;-1177;83;173;3;8;1
9;-326;-418;100;7;1;0
9;-274;264;240;2;4;1
9;966;165;304;4;6;1
9;-1371;-52;94;1;8;1
10;-326;-418;100;7;1;0
10;-282;70;184;9;4;1
10;1116;-43;289;4;6;1
10;-1617;-71;106;3;8;1
10;-326;-418;100;7;1;0
10;-435;79;172;8;4;1
10;1095;-211;257;1;6;1
10;-1584;43;92;349;8;1
10;-326;-418;100;7;1;0
10;-628;174;175;5;4;1
10;966;-360;281;1;6;1
10;-1579;112;93;341;8;1
10;-326;-418;100;7;1;0
10;-856;182;160;1;4;1
10;921;-574;344;1;6;1
10;-1552;109;83;342;8;1
10;-326;-418;100;7;1;0
10;-1075;170;146;2;4;1
10;916;-788;252;359;6;1
10;-1506;104;86;342;8;1
